tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.253504;1.69518;0;0.28;344;16.8822;2.7;4.3139;0
0.190844;1.69268;0;0.28;1;27.249;2.7;2.7303;0
0.202838;2.15911;0;0.28;425;18.8485;2.7;2.8798;0
0.215095;2.54768;0;0.28;1;28.085;2.7;2.825;0
0.259234;2.68098;0;0.28;295;14.909;2.7;2.825;0
0.218547;2.73434;0;0.28;1;24.0145;2.7;2.7868;0
0.25684;1.91072;0;0.28;1;21.7323;2.7;4.3606;0
0.278727;1.828;0;0.28;277;14.8906;2.7;4.3606;0
0.271459;1.93331;0;0.28;1;25.1529;2.7;2.7301;0
0.285957;1.66624;0;0.28;301;15.6685;2.7;2.7301;0
0.224122;2.41436;0;0.28;1;24.8918;2.7;2.7034;0
0.189727;1.7233;0;0.28;1;24.8281;2.7;2.7802;0
0.238822;2.4055;0;0.28;374;17.9317;2.7;2.7802;0
0.225236;1.57411;0;0.28;1;27.3993;2.7;2.7209;0
0.228387;2.6221;0;0.28;1;27.2905;2.7;2.8191;0
0.261557;1.7942;0;0.28;330;16.3661;2.7;2.8191;0
0.287668;2.2077;0;0.28;1;26.7493;2.7;2.9837;0
0.221345;2.5479;0;0.28;1;26.7571;2.7;3.0721;0
0.220351;1.52835;0;0.28;469;20.2218;2.7;3.0721;0
0.263878;2.43814;0;0.28;1;29.0867;2.7;2.8799;0
0.254207;2.6464;0;0.28;1;29.0803;2.7;2.8707;0
0.193731;1.57906;0;0.28;403;17.7795;2.7;2.8707;0
0.279328;1.67447;0;0.28;1;27.3297;2.7;3.4727;0
0.282504;1.57432;0;0.28;95;8.32136;2.7;3.421;0
0.195366;2.73338;0;0.28;1;19.1155;2.7;2.9672;0
0.200648;1.56292;0;0.28;95;13.827;2.7;3.1042;0
0.246295;2.22156;0;0.28;1;22.9369;2.7;2.7454;0
0.22236;2.35044;0;0.28;1;22.7706;2.7;2.7947;0
0.255199;1.43629;0;0.28;100;11.3788;2.7;2.7947;0
0.238;2.71641;0;0.28;1;19.1452;2.7;2.7429;0
0.196961;1.70247;0;0.28;1;19.1715;2.7;2.8085;0
0.21613;1.53821;0;0.28;200;12.9542;2.7;2.8085;0
