tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.0810511;1.80351;2.33834e-05;0.44;1077;35.8922;3;3.5909;0
0.07603;1.49676;1.98834e-05;0.44;1;48.5541;3;3.8812;0
0.133811;1.34206;2.69801e-05;0.44;1;48.5555;3;3.933;0
0.143888;2.03183;1.97281e-05;0.44;635;28.6115;3;3.933;0
0.13725;1.5093;2.29605e-05;0.44;1;44.3578;3;4.5497;0
0.101115;1.52392;3.35554e-05;0.44;1;44.292;3;4.7061;0
0.142756;1.72479;3.50201e-05;0.44;722;30.275;3;4.7061;0
0.1072;1.86724;2.66193e-05;0.44;1;44.3023;3;3.0803;0
0.0978565;2.07189;2.24675e-05;0.44;1;44.3023;3;3.0803;0
0.0739231;1.50707;1.59792e-05;0.44;648;28.9427;3;3.0803;0
0.0869795;1.5596;1.61169e-05;0.44;1;45.3992;3;3.0122;0
0.138542;1.57703;3.19502e-05;0.44;1;45.4087;3;3.0352;0
0.0884423;2.02636;2.23269e-05;0.44;1045;36.4631;3;3.0352;0
0.139954;1.29762;2.39554e-05;0.44;1;48.5283;3;3.0096;0
0.12132;1.35147;2.23448e-05;0.44;1;48.4781;3;3.1448;0
0.0756553;1.58462;2.19485e-05;0.44;1074;36.0875;3;3.1448;0
0.149721;1.85557;1.89592e-05;0.44;1;48.7292;3;3.6548;0
0.116743;1.89658;3.43607e-05;0.44;1;48.7278;3;3.704;0
0.107633;1.34068;2.31568e-05;0.44;807;32.2809;3;3.704;0
0.124282;1.45361;2.55189e-05;0.44;1;46.0481;3;3.3423;0
0.0965865;2.0536;1.68394e-05;0.44;1;46.0301;3;3.4204;0
0.145769;1.90008;2.77559e-05;0.44;624;29.3347;3;3.4204;0
0.149723;1.88701;2.36495e-05;0.44;1;44.3206;3;3.0895;0
0.0826836;1.78909;3.45265e-05;0.44;1;44.2746;3;3.1969;0
0.126748;1.75472;3.55099e-05;0.44;638;29.4547;3;3.1969;0
0.0767086;1.30472;3.54637e-05;0.44;1;43.2801;3;3.5087;0
0.138833;1.98915;1.78901e-05;0.44;1;43.2187;3;3.6594;0
0.125537;1.89629;2.28599e-05;0.44;616;29.6891;3;3.6594;0
0.150141;1.54437;3.05805e-05;0.44;1;44.0731;3;3.6231;0
0.0845126;1.98568;2.42381e-05;0.44;1;43.9702;3;3.6764;0
0.139658;1.65703;1.66442e-05;0.44;632;28.85;3;3.6764;0
0.0937306;1.89276;2.32071e-05;0.44;1;42.9165;3;3.9896;0
0.116822;1.93174;3.57763e-05;0.44;1;42.8757;3;4.0762;0
0.0999472;1.41746;3.45986e-05;0.44;676;30.2148;3;4.0762;0
0.091987;1.4954;2.25508e-05;0.44;1;45.286;3;3.3791;0
0.124627;1.3368;2.81016e-05;0.44;1;45.2757;3;3.3907;0
0.144005;2.05912;3.33214e-05;0.44;624;28.9281;3;3.3907;0
0.0847625;1.93261;3.43922e-05;0.44;1;43.4181;3;3.0262;0
0.148849;1.62695;2.28294e-05;0.44;534;26.3568;3;3.0262;0
0.102996;1.38382;3.47486e-05;0.44;1;42.1062;3;3.1239;0
0.138061;1.89877;2.83175e-05;0.44;1;42.1062;3;3.1239;0
0.111607;1.7794;2.46788e-05;0.44;606;28.7671;3;3.1239;0
0.0911638;2.02979;3.21936e-05;0.44;1;44.718;3;3.0256;0
0.0918239;1.59862;2.34326e-05;0.44;1;44.6088;3;3.3595;0
0.148388;1.99257;2.23227e-05;0.44;679;30.1768;3;3.3595;0
0.0824066;1.65979;2.77423e-05;0.44;1;42.2911;3;4.0182;0
0.138423;1.62698;3.28665e-05;0.44;1;42.2911;3;4.0182;0
0.129124;1.72937;2.17252e-05;0.44;536;26.9121;3;4.0182;0
0.0828519;1.40672;2.09936e-05;0.44;1;41.881;3;3.1447;0
0.136688;1.30828;1.83469e-05;0.44;1;41.438;3;3.4359;0
0.0860832;1.52825;1.60169e-05;0.44;590;27.5985;3;3.4359;0
0.120666;1.53824;2.14329e-05;0.44;1;43.5138;3;3.5401;0
0.0989389;1.78651;2.17969e-05;0.44;1;43.5295;3;3.6165;0
0.0759721;1.68016;3.29207e-05;0.44;970;36.1536;3;3.6165;0
0.0796264;1.91261;1.90429e-05;0.44;1;47.3755;3;3.0746;0
0.120952;1.40693;3.03221e-05;0.44;1;47.3003;3;3.1826;0
0.0889205;1.5239;2.42367e-05;0.44;555;28.1496;3;3.1826;0
0.0883582;2.03004;2.66063e-05;0.44;1;43.9658;3;3.0453;0
0.111412;1.81698;3.24804e-05;0.44;1;43.9658;3;3.0453;0
0.101977;1.84309;2.47672e-05;0.44;579;28.5457;3;3.0453;0
0.11221;1.8805;2.38052e-05;0.44;1;42.5126;3;8.3244;0
0.107432;1.62368;2.48375e-05;0.44;1;42.2671;3;8.9252;0
0.0785676;1.74962;2.38047e-05;0.44;303;25.1681;3;8.9252;0
0.132721;1.86997;2.91664e-05;0.44;1;42.9174;3;3.035;0
0.147161;2.07557;3.15127e-05;0.44;1;42.6608;3;3.1395;0
0.0914731;1.78738;2.58571e-05;0.44;299;25.2925;3;3.1395;0
0.129433;1.54163;1.90182e-05;0.44;1;41.1041;3;3.0115;0
0.0983744;2.05375;2.22774e-05;0.44;1;41.1253;3;3.0157;0
0.128922;1.8368;2.07075e-05;0.44;417;31.3538;3;3.0157;0
0.117054;1.92893;2.60471e-05;0.44;1;44.5226;3;3.2448;0
0.13385;1.56487;2.70471e-05;0.44;1;44.5127;3;3.2022;0
0.137145;1.63409;3.44948e-05;0.44;593;30.4347;3;3.2022;0
0.085917;1.91466;1.65973e-05;0.44;1;42.2587;3;5.8108;0
0.0835826;1.76013;1.59203e-05;0.44;1;42.2587;3;5.8108;0
0.130404;1.63575;2.58525e-05;0.44;582;28.1125;3;5.8108;0
0.12015;1.99678;3.5729e-05;0.44;1;42.7738;3;3.9256;0
0.090094;1.32332;2.27391e-05;0.44;1;42.6513;3;4.1032;0
0.0761263;1.73411;2.10645e-05;0.44;958;36.0524;3;4.1032;0
0.071194;1.95307;2.80741e-05;0.44;1;48.6383;3;3.3554;0
0.0856761;2.00797;3.51664e-05;0.44;1;48.6415;3;3.4579;0
0.115566;1.61416;2.44566e-05;0.44;672;30.9725;3;3.4579;0
0.107752;1.59558;3.43775e-05;0.44;591;28.7096;3;3.0234;0
0.113627;1.69515;2.65687e-05;0.44;1;44.7527;3;3.0511;0
0.101625;1.56615;2.5384e-05;0.44;1;44.7527;3;3.0511;0
0.083007;2.04829;3.26916e-05;0.44;952;36.2506;3;3.0511;0
0.121647;1.63315;3.53706e-05;0.44;1;48.0526;3;3.0962;0
0.0705869;1.50506;1.82743e-05;0.44;1;48.0592;3;3.1873;0
0.140599;1.55231;2.20334e-05;0.44;522;27.3694;3;3.1873;0
0.117406;2.07996;1.81651e-05;0.44;1;43.2735;3;3.0733;0
0.109401;1.56369;3.24542e-05;0.44;1;43.284;3;3.1871;0
0.0787793;1.68808;2.50872e-05;0.44;973;36.0605;3;3.1871;0
0.105395;1.3282;2.10206e-05;0.44;1;48.3269;3;3.006;0
0.105349;1.33394;2.29146e-05;0.44;1;48.3215;3;3.0471;0
0.137676;2.08919;2.31994e-05;0.44;511;27.0857;3;3.0471;0
0.131622;1.42572;2.64969e-05;0.44;1;42.4331;3;3.0147;0
0.0714091;1.51704;3.25364e-05;0.44;1;42.5635;3;3.278;0
0.106566;1.82404;1.8647e-05;0.44;583;29.9509;3;3.278;0
0.116371;2.06767;3.27325e-05;0.44;1;44.7676;3;3.5012;0
0.114726;1.93095;3.17186e-05;0.44;1;44.7792;3;3.5117;0
0.125977;1.95168;2.19829e-05;0.44;552;29.4123;3;3.5117;0
0.149308;1.86134;2.66643e-05;0.44;1;43.8963;3;3.4173;0
